,Date,Ticker,Company,TTM_NetIncome,Shareholders_Equity,Return_on_Equity,Total_Assets,Return_On_Assets,LT_Investments_Debt,Return_on_Investment,Shares_Outstanding,TTM_Revenue,TTM_Gross_Profit,Gross_Margin,Net_Margin
11,2019-06-30,LLY,eli-lilly,7840000000.0,2860000000.0,1.0293,38670000000.0,0.18989999999999999,16579999999.999998,0.223,925000000.0,21670000000.0,17129999999.999998,0.7903,0.3619
12,2019-03-31,LLY,eli-lilly,6260000000.0,2570000000.0,0.6377,38010000000.0,0.1482,16180000000.0,0.1391,984000000.0,21620000000.0,16969999999.999998,0.7847,0.2894
13,2018-12-31,LLY,eli-lilly,3230000000.0,10910000000.0,0.2522,43910000000.0,0.0738,20110000000.0,0.1558,1034000000.0,21490000000.0,16809999999.999998,0.7822,0.15039999999999998
14,2018-09-30,LLY,eli-lilly,450000000.0,14150000000.0,0.0346,44630000000.0,0.0102,25830000000.0,0.1264,1026000000.0,19120000000.0,15630000000.0,0.8172,0.0235
15,2018-06-30,LLY,eli-lilly,-140000000.0,11620000000.0,-0.0109,42360000000.0,-0.0033,20790000000.0,0.0926,1030000000.0,19470000000.0,15540000000.0,0.7983,-0.0074
16,2018-03-31,LLY,eli-lilly,1120000000.0,14590000000.0,0.0812,44360000000.0,0.0259,23980000000.0,0.1404,1050000000.0,19710000000.0,15450000000.0,0.7837000000000001,0.057
17,2017-12-31,LLY,eli-lilly,-200000000.0,11670000000.0,-0.0149,44980000000.0,-0.0049,21610000000.0,0.08689999999999999,1052000000.0,19970000000.0,15530000000.0,0.7773,-0.0102
18,2017-09-30,LLY,eli-lilly,2230000000.0,14960000000.0,0.1553,43010000000.0,0.0555,24890000000.0,0.1033,1056000000.0,22470000000.0,16440000000.000002,0.7318000000000001,0.099
19,2017-06-30,LLY,eli-lilly,2450000000.0,14170000000.0,0.16879999999999998,40950000000.0,0.0632,24040000000.0,0.1213,1057000000.0,22010000000.0,16160000000.0,0.7345,0.1112
20,2017-03-31,LLY,eli-lilly,2190000000.0,14100000000.0,0.1496,37620000000.0,0.0581,21740000000.0,0.1101,1056000000.0,21590000000.0,15850000000.0,0.7343000000000001,0.1013
21,2016-12-31,LLY,eli-lilly,2740000000.0,14080000000.0,0.1844,38810000000.0,0.0742,22450000000.0,0.1409,1062000000.0,21220000000.0,15510000000.0,0.7309,0.129
22,2016-09-30,LLY,eli-lilly,2440000000.0,15620000000.0,0.1632,37590000000.0,0.0677,24320000000.0,0.12560000000000002,1061000000.0,20840000000.0,15260000000.0,0.7323000000000001,0.1173
23,2016-06-30,LLY,eli-lilly,2470000000.0,14660000000.0,0.16570000000000001,36480000000.0,0.069,23340000000.0,0.1277,1060000000.0,20610000000.0,15190000000.0,0.7372,0.1197
24,2016-03-31,LLY,eli-lilly,2320000000.0,15030000000.0,0.1557,34690000000.0,0.065,22510000000.0,0.1265,1063000000.0,20180000000.0,15010000000.0,0.7439,0.1149
25,2015-12-31,LLY,eli-lilly,2410000000.0,14590000000.0,0.162,35570000000.0,0.06709999999999999,22560000000.0,0.1183,1066000000.0,19960000000.0,14920000000.0,0.7475,0.1207
26,2015-09-30,LLY,eli-lilly,2360000000.0,15240000000.0,0.1566,36310000000.0,0.0654,23310000000.0,0.1199,1065000000.0,19710000000.0,14800000000.0,0.7512000000000001,0.1198
27,2015-06-30,LLY,eli-lilly,2060000000.0,14710000000.0,0.13140000000000002,36040000000.0,0.057800000000000004,22690000000.0,0.10400000000000001,1066000000.0,19620000000.0,14690000000.0,0.7486,0.105
28,2015-03-31,LLY,eli-lilly,2190000000.0,14950000000.0,0.1329,35650000000.0,0.062,22360000000.0,0.1038,1067000000.0,19580000000.0,14680000000.0,0.7495999999999999,0.1121
29,2014-12-31,LLY,eli-lilly,2390000000.0,15390000000.0,0.1378,36310000000.0,0.068,20720000000.0,0.1174,1074000000.0,19620000000.0,14680000000.0,0.7484999999999999,0.1219
30,2014-09-30,LLY,eli-lilly,2690000000.0,17680000000.0,0.1501,34650000000.0,0.077,22980000000.0,0.1409,1074000000.0,20300000000.0,15240000000.0,0.7504000000000001,0.1325
31,2014-06-30,LLY,eli-lilly,3390000000.0,18000000000.0,0.19140000000000001,35020000000.0,0.09759999999999999,23300000000.0,0.1858,1076000000.0,21200000000.0,16200000000.0,0.7643000000000001,0.16
32,2014-03-31,LLY,eli-lilly,3860000000.0,18350000000.0,0.22690000000000002,34760000000.0,0.1127,23600000000.0,0.22260000000000002,1076000000.0,22200000000.0,17220000000.0,0.7759,0.1741
33,2013-12-31,LLY,eli-lilly,4680000000.0,17640000000.0,0.2895,35250000000.0,0.1391,21840000000.0,0.2623,1085000000.0,23110000000.0,18210000000.0,0.7877,0.2026
34,2013-09-30,LLY,eli-lilly,4780000000.0,16899999999.999998,0.3093,33970000000.0,0.1429,21160000000.0,0.27390000000000003,1084000000.0,23260000000.0,18490000000.0,0.795,0.2057
35,2013-06-30,LLY,eli-lilly,4910000000.0,15240000000.0,0.32170000000000004,33229999999.999996,0.1462,19530000000.0,0.2525,1084000000.0,22930000000.0,18160000000.0,0.7918000000000001,0.214
36,2013-03-31,LLY,eli-lilly,4630000000.0,14960000000.0,0.3079,32299999999.999996,0.1393,19390000000.0,0.23670000000000002,1092000000.0,22600000000.0,17850000000.0,0.7896,0.2047
37,2012-12-31,LLY,eli-lilly,4090000000.0,14770000000.0,0.2728,34400000000.0,0.1232,20290000000.0,0.23120000000000002,1117000000.0,22600000000.0,17810000000.0,0.7878000000000001,0.1809
38,2012-09-30,LLY,eli-lilly,4120000000.0,16059999999.999998,0.28059999999999996,34320000000.0,0.12480000000000001,21570000000.0,0.23399999999999999,1120000000.0,22690000000.0,17820000000.0,0.7854000000000001,0.1816
39,2012-06-30,LLY,eli-lilly,4030000000.0000005,14310000000.0,0.2792,31810000000.0,0.1233,19810000000.0,0.2595,1119000000.0,23400000000.0,18390000000.0,0.7861,0.1722
40,2012-03-31,LLY,eli-lilly,4300000000.0,14820000000.0,0.2983,32240000000.000004,0.1306,20230000000.0,0.2802,1110000000.0,24050000000.0,18960000000.0,0.7885,0.1789
41,2011-12-31,LLY,eli-lilly,4350000000.0,13540000000.0,0.3061,33659999999.999996,0.1326,19000000000.0,0.2833,1114000000.0,24290000000.0,19220000000.0,0.7913,0.179
42,2011-09-30,LLY,eli-lilly,4660000000.0,15060000000.0,0.3347,33040000000.0,0.145,20510000000.0,0.3002,1114000000.0,24430000000.0,19450000000.0,0.7962,0.1907
43,2011-06-30,LLY,eli-lilly,4730000000.0,14280000000.0,0.3565,32780000000.0,0.1508,19480000000.0,0.3132,1114000000.0,23930000000.0,19310000000.0,0.8066,0.1975
44,2011-03-31,LLY,eli-lilly,4880000000.0,13930000000.0,0.3983,31700000000.0,0.16219999999999998,19070000000.0,0.3335,1112000000.0,23430000000.0,19010000000.0,0.8112,0.2082
45,2010-12-31,LLY,eli-lilly,5070000000.0,12410000000.0,0.4456,31000000000.0,0.1751,19180000000.0,0.3589,1106000000.0,23080000000.0,18710000000.0,0.8108,0.21969999999999998
46,2010-09-30,LLY,eli-lilly,4820000000.0,12410000000.0,0.4518,29900000000.0,0.17149999999999999,19390000000.0,0.32939999999999997,1105000000.0,22820000000.0,18260000000.0,0.7998999999999999,0.21100000000000002
47,2010-06-30,LLY,eli-lilly,4450000000.0,10240000000.0,0.444,27720000000.0,0.16269999999999998,17100000000.000002,0.3387,1104000000.0,22730000000.0,18100000000.0,0.7963,0.1959
48,2010-03-31,LLY,eli-lilly,4260000000.0,10460000000.0,0.4436,27200000000.0,0.15689999999999998,17120000000.000002,0.337,1103000000.0,22280000000.0,17720000000.0,0.7956,0.19140000000000001
49,2009-12-31,LLY,eli-lilly,4330000000.0,9530000000.0,0.48479999999999995,27460000000.0,0.1602,16160000000.0,0.3565,1098000000.0,21840000000.0,17590000000.0,0.8055,0.19829999999999998
0,2022-03-31,PFE,pfizer,24970000000.0,,0.44630000000000003,0.0,0.1882,,0.2914,5758000000.0,92370000000.0,55770000000.0,0.6038,0.2703
1,2021-12-31,PFE,pfizer,21980000000.0,77460000000.0,0.3005,181480000000.0,0.1275,113660000000.0,0.1784,5708000000.0,81290000000.0,50470000000.0,0.6208,0.2704
2,2021-09-30,PFE,pfizer,19430000000.0,75970000000.0,0.27899999999999997,179190000000.0,0.1174,112220000000.0,0.16210000000000002,5725000000.0,69080000000.0,45140000000.0,0.6534,0.2813
3,2021-06-30,PFE,pfizer,12760000000.0,70320000000.0,0.19030000000000002,169920000000.0,0.0771,105670000000.0,0.1263,5678000000.0,55260000000.0,39290000000.0,0.7109000000000001,0.23079999999999998
4,2021-03-31,PFE,pfizer,10680000000.0,68870000000.0,0.1628,158820000000.0,0.0638,104210000000.0,0.091,5662000000.0,46150000000.0,35400000000.0,0.767,0.2314
5,2020-12-31,PFE,pfizer,9160000000.0,63470000000.0,0.14150000000000001,154230000000.0,0.0541,100610000000.0,0.07629999999999999,5632000000.0,41650000000.0,33170000000.0,0.7963,0.21989999999999998
6,2020-09-30,PFE,pfizer,7730000000.0,65500000000.0,0.11939999999999999,178980000000.0,0.044800000000000006,115280000000.0,0.024300000000000002,5633000000.0,32070000000.0,25850000000.0,0.8062,0.24100000000000002
7,2020-06-30,PFE,pfizer,13940000000.0,64560000000.0,0.2155,177930000000.0,0.0817,115090000000.0,0.03,5619000000.0,34470000000.0,27660000000.0,0.8024,0.4044
8,2020-03-31,PFE,pfizer,15500000000.0,65340000000.0,0.2439,166340000000.0,0.09380000000000001,101620000000.0,0.053399999999999996,5613000000.0,37870000000.0,30310000000.0,0.8003,0.4092
9,2019-12-31,PFE,pfizer,16030000000.000002,63450000000.0,0.2586,167590000000.0,0.0987,99400000000.0,0.06849999999999999,5675000000.0,40910000000.0,32850000000.0,0.8031,0.3918
10,2019-09-30,PFE,pfizer,16219999999.999998,65400000000.00001,0.2613,170450000000.0,0.1011,101440000000.0,0.057800000000000004,5649000000.0,40220000000.0,31790000000.0,0.7905,0.4032
11,2019-06-30,PFE,pfizer,12650000000.0,59920000000.0,0.19879999999999998,156200000000.0,0.07919999999999999,96090000000.0,0.0654,5672000000.0,40840000000.0,32320000000.0,0.7914,0.3098
12,2019-03-31,PFE,pfizer,11480000000.0,59160000000.0,0.1734,155420000000.0,0.0709,94890000000.0,0.062,5750000000.0,41040000000.0,32180000000.0,0.7842,0.2797
13,2018-12-31,PFE,pfizer,11150000000.0,63760000000.0,0.1616,159420000000.0,0.0679,96670000000.0,0.0562,5977000000.0,40830000000.0,31840000000.0,0.7798999999999999,0.2732
14,2018-09-30,PFE,pfizer,23820000000.0,71660000000.0,0.33549999999999996,167840000000.0,0.1424,105320000000.0,0.1359,5986000000.0,53370000000.0,41940000000.0,0.7859,0.44630000000000003
15,2018-06-30,PFE,pfizer,22550000000.0,70120000000.0,0.3298,164980000000.0,0.13390000000000002,99060000000.0,0.1382,5952000000.0,53240000000.0,41660000000.0,0.7825,0.4235
16,2018-03-31,PFE,pfizer,21750000000.0,70540000000.0,0.332,164610000000.0,0.1285,102370000000.0,0.138,6057000000.0,52670000000.0,41350000000.0,0.785,0.4129
17,2017-12-31,PFE,pfizer,21310000000.0,71660000000.0,0.3406,171800000000.0,0.1251,105190000000.0,0.1412,6058000000.0,52550000000.0,41320000000.0,0.7863,0.40549999999999997
18,2017-09-30,PFE,pfizer,9810000000.0,61110000000.0,0.1646,172150000000.0,0.0576,95610000000.0,0.1406,6041000000.0,52470000000.0,41290000000.0,0.7868,0.1869
19,2017-06-30,PFE,pfizer,8320000000.0,58690000000.0,0.1382,168560000000.0,0.0484,92890000000.0,0.1343,6037000000.0,52350000000.0,40920000000.0,0.7817000000000001,0.159
20,2017-03-31,PFE,pfizer,7300000000.0,58750000000.0,0.11900000000000001,168780000000.0,0.042300000000000004,95080000000.0,0.13119999999999998,6092000000.0,52600000000.0,40660000000.0,0.773,0.1388
21,2016-12-31,PFE,pfizer,7220000000.0,59840000000.0,0.1155,171620000000.0,0.042199999999999994,91240000000.0,0.1313,6159000000.0,52820000000.0,40500000000.0,0.7667,0.1366
22,2016-09-30,PFE,pfizer,6270000000.0,63600000000.0,0.0983,178430000000.0,0.0369,94040000000.0,0.1313,6150000000.0,53240000000.0,40720000000.0,0.7648,0.1177
23,2016-06-30,PFE,pfizer,7040000000.0,63070000000.0,0.109,170660000000.0,0.04190000000000001,93520000000.0,0.1341,6149000000.0,52290000000.0,40630000000.0,0.7770999999999999,0.13470000000000001
24,2016-03-31,PFE,pfizer,7620000000.0,63350000000.0,0.1161,162930000000.0,0.0461,91170000000.0,0.1352,6225000000.0,50990000000.0,40330000000.0,0.7909,0.1495
25,2015-12-31,PFE,pfizer,6960000000.0,65000000000.0,0.1043,167380000000.0,0.042199999999999994,93740000000.0,0.1242,6257000000.0,48850000000.0,39200000000.0,0.8025,0.1425
26,2015-09-30,PFE,pfizer,8359999999.999999,67120000000.00001,0.1223,170870000000.0,0.0507,96200000000.0,0.1244,6243000000.0,47920000000.0,38980000000.0,0.8134999999999999,0.1745
27,2015-06-30,PFE,pfizer,8900000000.0,67180000000.00001,0.125,160880000000.0,0.053899999999999997,93910000000.0,0.1234,6243000000.0,48200000000.0,39110000000.0,0.8114,0.18460000000000001
28,2015-03-31,PFE,pfizer,9180000000.0,67590000000.0,0.1247,160640000000.0,0.0546,96960000000.0,0.1223,6292000000.0,49120000000.0,39750000000.0,0.8092,0.1869
29,2014-12-31,PFE,pfizer,9140000000.0,71620000000.0,0.1198,167570000000.0,0.0535,103160000000.0,0.12380000000000001,6424000000.0,49610000000.0,40030000000.0,0.8069,0.18420000000000003
30,2014-09-30,PFE,pfizer,10480000000.0,78310000000.0,0.1352,171360000000.0,0.060899999999999996,109970000000.0,0.131,6403000000.0,50050000000.0,40380000000.0,0.8068000000000001,0.20929999999999999
31,2014-06-30,PFE,pfizer,10400000000.0,76960000000.0,0.13419999999999999,172610000000.0,0.0601,109220000000.0,0.13369999999999999,6444000000.0,50330000000.0,40740000000.0,0.8095,0.2066
32,2014-03-31,PFE,pfizer,21580000000.0,78070000000.0,0.2767,171810000000.0,0.1235,105720000000.0,0.1364,6476000000.0,50530000000.0,41160000000.0,0.8146,0.42710000000000004
33,2013-12-31,PFE,pfizer,22000000000.0,76620000000.0,0.2778,172100000000.0,0.1232,107080000000.0,0.1374,6895000000.0,51580000000.0,42000000000.0,0.8142,0.4265
34,2013-09-30,PFE,pfizer,25750000000.0,78350000000.0,0.32,175520000000.0,0.14150000000000001,110170000000.0,0.1313,6656000000.0,50880000000.0,41690000000.0,0.8195,0.5061
35,2013-06-30,PFE,pfizer,26370000000.0,78980000000.0,0.3239,179340000000.0,0.1435,110510000000.0,0.1283,7117000000.0,51190000000.0,41980000000.0,0.8201999999999999,0.5151
36,2013-03-31,PFE,pfizer,15530000000.0,82830000000.0,0.1902,187400000000.0,0.08410000000000001,114310000000.0,0.1334,7269000000.0,52180000000.0,42840000000.0,0.821,0.2975
37,2012-12-31,PFE,pfizer,14570000000.0,81680000000.0,0.17800000000000002,185800000000.0,0.0791,112710000000.0,0.13449999999999998,7508000000.0,54660000000.0,44840000000.0,0.8203,0.2666
38,2012-09-30,PFE,pfizer,9690000000.0,82120000000.0,0.11810000000000001,182600000000.0,0.0525,113200000000.0,0.1274,7508000000.0,53250000000.0,43990000000.0,0.8261,0.1821
39,2012-06-30,PFE,pfizer,10220000000.0,79960000000.0,0.12140000000000001,182840000000.0,0.054299999999999994,110830000000.0,0.12689999999999999,7537000000.0,56900000000.0,46540000000.0,0.818,0.1797
40,2012-03-31,PFE,pfizer,9580000000.0,83680000000.0,0.1108,185680000000.0,0.05,117220000000.0,0.11630000000000001,7598000000.0,59420000000.0,47870000000.0,0.8056,0.1612
41,2011-12-31,PFE,pfizer,10010000000.0,82620000000.0,0.11349999999999999,188000000000.0,0.051699999999999996,117550000000.0,0.1131,7870000000.0,61040000000.0,48540000000.0,0.7951999999999999,0.16399999999999998
42,2011-09-30,PFE,pfizer,11460000000.0,90530000000.0,0.12789999999999999,196130000000.0,0.058600000000000006,125930000000.0,0.1108,7810000000.0,65060000000.0,51270000000.0,0.7881,0.17620000000000002
43,2011-06-30,PFE,pfizer,8590000000.0,88960000000.0,0.0965,195900000000.0,0.044199999999999996,124690000000.0,0.10800000000000001,7935000000.0,64440000000.0,50280000000.0,0.7802,0.1333
44,2011-03-31,PFE,pfizer,8449999999.999999,90530000000.0,0.0956,194960000000.0,0.0438,125840000000.0,0.1094,8035000000.0,65090000000.0,50810000000.0,0.7806000000000001,0.12990000000000002
45,2010-12-31,PFE,pfizer,8260000000.0,88270000000.0,0.0935,195010000000.0,0.042699999999999995,126680000000.0,0.1059,8074000000.0,65170000000.0,50380000000.0,0.7731,0.1267
46,2010-09-30,PFE,pfizer,6130000000.0,88070000000.0,0.069,191420000000.0,0.031,127080000000.0,0.0894,8057000000.0,65500000000.0,50320000000.0,0.7681999999999999,0.09359999999999999
47,2010-06-30,PFE,pfizer,8150000000.0,86880000000.0,0.0977,191070000000.0,0.044000000000000004,124640000000.0,0.0977,8072000000.0,61130000000.0,47950000000.0,0.7844,0.1333
48,2010-03-31,PFE,pfizer,7930000000.0,90080000000.0,0.1023,195110000000.0,0.0461,128360000000.00002,0.0946,8101000000.0,54980000000.0,43730000000.0,0.7953,0.14429999999999998
49,2009-12-31,PFE,pfizer,8640000000.0,90450000000.0,0.1232,212950000000.0,0.055999999999999994,133639999999.99998,0.1072,7045000000.0,49270000000.0,40810000000.0,0.8283,0.1753
0,2022-03-31,ABBV,abbvie,12480000000.0,,1.1997,0.0,0.11259999999999999,,0.2918,1778000000.0,56730000000.0,39440000000.0,0.6953,0.22
1,2021-12-31,ABBV,abbvie,11540000000.0,15440000000.0,0.8343,146530000000.0,0.07769999999999999,79630000000.0,0.2096,1777000000.0,56200000000.0,38750000000.0,0.6896,0.2054
2,2021-09-30,ABBV,abbvie,7530000000.0,13580000000.0,0.5686,148860000000.0,0.0504,87630000000.0,0.1881,1777000000.0,55170000000.0,37360000000.0,0.6772,0.1366
3,2021-06-30,ABBV,abbvie,6660000000.0,12590000000.0,0.48710000000000003,147970000000.0,0.044500000000000005,86830000000.0,0.1714,1776000000.0,53730000000.0,35260000000.0,0.6562,0.124
4,2021-03-31,ABBV,abbvie,5160000000.0,13730000000.0,0.363,150500000000.0,0.0344,87920000000.0,0.1272,1775000000.0,50200000000.0,32540000000.0,0.6481999999999999,0.10279999999999999
5,2020-12-31,ABBV,abbvie,4620000000.0,13100000000.0,0.5172,150570000000.0,0.0341,90650000000.0,0.1333,1673000000.0,45800000000.0,30420000000.0,0.6640999999999999,0.1008
6,2020-09-30,ABBV,abbvie,7380000000.0,15290000000.0,2.0454,149620000000.0,0.0616,97570000000.0,0.1517,1774000000.0,40650000000.0,27940000000.0,0.6873999999999999,0.1816
7,2020-06-30,ABBV,abbvie,6960000000.0,14730000000.0,-3.0644,149530000000.0,0.07150000000000001,96790000000.0,0.1881,1647000000.0,36230000000.0,26650000000.0,0.7356,0.192
8,2020-03-31,ABBV,abbvie,8439999999.999999,-7420000000.0,-1.0422,91200000000.0,0.1137,55870000000.0,0.3423,1484000000.0,34060000000.000004,26370000000.0,0.7743000000000001,0.2477
9,2019-12-31,ABBV,abbvie,7880000000.0,-8170000000.0,-0.9615,89120000000.0,0.1201,54800000000.0,0.3995,1484000000.0,33270000000.000004,25830000000.0,0.7764,0.2369
10,2019-09-30,ABBV,abbvie,3260000000.0,-8230000000.0,-0.39380000000000004,59440000000.0,0.055999999999999994,24900000000.0,0.2589,1483000000.0,32869999999.999996,25410000000.0,0.7731999999999999,0.099
11,2019-06-30,ABBV,abbvie,4120000000.0,-8570000000.0,-0.5934,57140000000.0,0.0688,23050000000.0,0.2582,1484000000.0,32619999999.999996,25250000000.0,0.7741,0.12619999999999998
12,2019-03-31,ABBV,abbvie,5360000000.0,-7830000000.0,-0.95,56770000000.0,0.08789999999999999,27240000000.0,0.2266,1483000000.0,32650000000.0,25160000000.0,0.7706999999999999,0.1642
13,2018-12-31,ABBV,abbvie,5690000000.0,-8449999999.999999,-2.0331,59350000000.0,0.08869999999999999,26560000000.0,0.2096,1546000000.0,32750000000.0,25040000000.0,0.7644,0.1736
14,2018-09-30,ABBV,abbvie,7570000000.0,-2920000000.0,12.854700000000001,66160000000.0,0.11289999999999999,33570000000.0,0.3232,1515000000.0,32189999999.999996,24210000000.0,0.7522,0.235
15,2018-06-30,ABBV,abbvie,6450000000.0,-3380000000.0,2.1565,61640000000.0,0.0953,27200000000.0,0.29309999999999997,1572000000.0,30950000000.0,23190000000.0,0.7493000000000001,0.2084
16,2018-03-31,ABBV,abbvie,6380000000.0,3550000000.0,1.1957,69340000000.0,0.0925,34460000000.0,0.266,1596000000.0,29610000000.0,22260000000.0,0.7517,0.2155
17,2017-12-31,ABBV,abbvie,5310000000.0,5100000000.0,0.9318000000000001,70790000000.0,0.078,36050000000.0,0.2416,1603000000.0,28220000000.0,21170000000.0,0.7504000000000001,0.1882
18,2017-09-30,ABBV,abbvie,6650000000.0,6690000000.0,1.1909,68840000000.0,0.09939999999999999,40660000000.0,0.24719999999999998,1603000000.0,27270000000.0,20960000000.0,0.7685,0.2438
19,2017-06-30,ABBV,abbvie,6620000000.0,6010000000.0,1.1965999999999999,66989999999.99999,0.09970000000000001,39830000000.0,0.2345,1600000000.0,26710000000.0,20510000000.0,0.7678,0.2477
20,2017-03-31,ABBV,abbvie,6310000000.0,5000000000.0,1.1608,65660000000.0,0.095,41520000000.0,0.2237,1603000000.0,26220000000.0,20140000000.0,0.7681,0.2407
21,2016-12-31,ABBV,abbvie,5950000000.0,4640000000.0,1.1133,66099999999.99999,0.09390000000000001,41080000000.0,0.23070000000000002,1631000000.0,25640000000.0,19810000000.0,0.7725,0.2322
22,2016-09-30,ABBV,abbvie,6080000000.0,6470000000.0,1.1749,66629999999.99999,0.1011,43750000000.0,0.2373,1640000000.0,25240000000.0,19490000000.0,0.7720999999999999,0.2408
23,2016-06-30,ABBV,abbvie,5720000000.0,5640000000.0,1.1985,67209999999.99999,0.1,42970000000.0,0.2365,1632000000.0,24750000000.0,19340000000.0,0.7812,0.2311
24,2016-03-31,ABBV,abbvie,5480000000.0,4640000000.0,1.1556,53720000000.0,0.1017,34130000000.000004,0.23879999999999998,1625000000.0,23780000000.0,18850000000.0,0.7928000000000001,0.2303
25,2015-12-31,ABBV,abbvie,5140000000.0,3950000000.0,1.3115,53050000000.0,0.1092,33189999999.999996,0.2643,1637000000.0,22860000000.0,18360000000.0,0.8031,0.225
26,2015-09-30,ABBV,abbvie,2820000000.0,4860000000.0,0.8355,54830000000.0,0.0692,36220000000.0,0.215,1664000000.0,21910000000.0,17770000000.0,0.8109000000000001,0.1286
27,2015-06-30,ABBV,abbvie,2080000000.0,5500000000.0,0.6283,53860000000.0,0.0611,32619999999.999996,0.2147,1633000000.0,20990000000.0,16920000000.000002,0.8059999999999999,0.0993
28,2015-03-31,ABBV,abbvie,1820000000.0,1380000000.0,0.5595,26700000000.0,0.065,12060000000.0,0.23739999999999997,1608000000.0,20440000000.0,16170000000.000002,0.7912,0.0889
29,2014-12-31,ABBV,abbvie,1770000000.0,1740000000.0,0.4353,27510000000.0,0.062400000000000004,12280000000.0,0.1945,1610000000.0,19960000000.0,15530000000.0,0.7783,0.0889
30,2014-09-30,ABBV,abbvie,3710000000.0,4650000000.0,0.7793000000000001,28450000000.0,0.12869999999999998,19110000000.0,0.2797,1610000000.0,19620000000.0,15030000000.0,0.7661,0.1892
31,2014-06-30,ABBV,abbvie,4170000000.0,5220000000.0,0.9275,29050000000.0,0.1449,19690000000.0,0.30579999999999996,1608000000.0,19260000000.0,14670000000.0,0.7618,0.2165
32,2014-03-31,ABBV,abbvie,4139999999.9999995,4700000000.0,1.0145,28660000000.0,0.1452,19080000000.0,0.3099,1609000000.0,19020000000.0,14500000000.0,0.762,0.21760000000000002
33,2013-12-31,ABBV,abbvie,4130000000.0,4490000000.0,1.1322,29200000000.0,0.1467,18780000000.0,0.3139,1604000000.0,18790000000.0,14210000000.0,0.7562000000000001,0.21969999999999998
34,2013-09-30,ABBV,abbvie,4540000000.0,3580000000.0,1.3497,28250000000.0,0.1646,17950000000.0,0.33340000000000003,1605000000.0,18890000000.0,14320000000.0,0.7583,0.2404
35,2013-06-30,ABBV,abbvie,5160000000.0,3560000000.0,0.8081,27910000000.0,0.19699999999999998,17880000000.0,0.4622,1609000000.0,18740000000.0,14250000000.0,0.7606,0.2755
36,2013-03-31,ABBV,abbvie,5360000000.0,2960000000.0,0.6401,27170000000.0,0.2266,17560000000.0,0.6912999999999999,1605000000.0,18540000000.0,14030000000.0,0.757,0.2892
37,2012-12-31,ABBV,abbvie,5280000000.0,3360000000.0,0.4954,27010000000.0,0.24420000000000003,17990000000.0,1.2932,1577000000.0,18380000000.0,13870000000.0,0.7547,0.287
38,2012-09-30,ABBV,abbvie,4890000000.0,15670000000.0,0.3825,22730000000.0,0.24789999999999998,,-0.6322,1577000000.0,18040000000.0,11360000000.0,0.6299,0.2712
39,2012-06-30,ABBV,abbvie,3320000000.0,11510000000.0,0.37420000000000003,17710000000.0,0.23629999999999998,,0.30829999999999996,1577000000.0,17940000000.0,12280000000.0,0.6844,0.18510000000000001
40,2012-03-31,ABBV,abbvie,3590000000.0,12050000000.0,0.5992999999999999,18960000000.0,0.3735,,1.2618,1577000000.0,17720000000.0,13130000000.0,0.7411,0.2028
41,2011-12-31,ABBV,abbvie,3430000000.0,11930000000.0,1.1509,19520000000.0,0.7034,11960000000.0,1.2103,1585000000.0,17440000000.0,12800000000.0,0.7340000000000001,0.1968
0,2022-03-31,MRK,merck,14180000000.0,,0.5276,0.0,0.1957,,0.33509999999999995,2537000000.0,52530000000.0,37190000000.0,0.708,0.27
1,2021-12-31,MRK,merck,13050000000.0,38260000000.0,0.38789999999999997,105690000000.0,0.1371,68950000000.0,0.2235,2538000000.0,48700000000.0,35080000000.0,0.7202,0.26789999999999997
2,2021-09-30,MRK,merck,7200000000.0,35860000000.0,0.2365,93490000000.0,0.0785,58770000000.0,0.12029999999999999,2536000000.0,45820000000.0,31050000000.0,0.6776000000000001,0.15710000000000002
3,2021-06-30,MRK,merck,5570000000.0,33390000000.0,0.1936,90690000000.0,0.061399999999999996,57420000000.0,0.0771,2540000000.0,43590000000.0,29260000000.0,0.6712,0.1278
4,2021-03-31,MRK,merck,7030000000.0,27040000000.0,0.2568,90850000000.0,0.0775,51040000000.0,0.0924,2541000000.0,41540000000.0,27570000000.0,0.6636,0.16920000000000002
5,2020-12-31,MRK,merck,7070000000.0,25400000000.0,0.26,91590000000.0,0.07919999999999999,50760000000.0,0.1066,2541000000.0,41520000000.0,27900000000.0,0.672,0.1702
6,2020-09-30,MRK,merck,11520000000.0,29270000000.0,0.4215,89800000000.0,0.1317,55590000000.0,0.14300000000000002,2538000000.0,36490000000.0,25840000000.0,0.7082999999999999,0.3157
7,2020-06-30,MRK,merck,10480000000.0,27740000000.0,0.3918,90620000000.0,0.12210000000000001,53900000000.0,0.1494,2536000000.0,37960000000.0,26330000000.0,0.6938,0.2761
8,2020-03-31,MRK,merck,10150000000.0,26300000000.0,0.3795,84910000000.0,0.1206,47940000000.0,0.1728,2547000000.0,40360000000.0,28090000000.0,0.6959000000000001,0.2514
9,2019-12-31,MRK,merck,9840000000.0,26000000000.0,0.36340000000000006,84400000000.0,0.11789999999999999,48740000000.0,0.1591,2580000000.0,39120000000.0,27110000000.0,0.6929000000000001,0.2516
10,2019-09-30,MRK,merck,9310000000.0,26930000000.0,0.3411,83330000000.0,0.1121,49600000000.0,0.2502,2572000000.0,45970000000.0,32240000000.000004,0.7012999999999999,0.2026
