Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-12-14,27.031,27.311,27.017,27.069,137688747
2016-12-15,27.115,27.44,27.079,27.22,184640685
2016-12-16,27.376,27.383,27.18,27.258,164683485
2016-12-19,27.215,27.583,27.205,27.418,111918166
2016-12-20,27.44,27.609,27.428,27.488,80338458
2016-12-21,27.453,27.588,27.448,27.513,92081069
2016-12-22,27.348,27.386,27.178,27.333,107060871
2016-12-23,27.165,27.388,27.165,27.388,58619719
2016-12-27,27.388,27.684,27.38,27.558,74483478
2016-12-28,27.615,27.737,27.311,27.443,82158065
2016-12-29,27.37,27.526,27.358,27.44,62764888
2016-12-30,27.42,27.543,27.128,27.22,130142682
2017-01-03,27.215,27.343,26.964,27.299,118032678
2017-01-04,27.228,27.386,27.205,27.269,87313540
2017-01-05,27.245,27.466,27.218,27.41,92314417
2017-01-06,27.448,27.773,27.376,27.711,131572297
2017-01-09,27.72,28.072,27.717,27.964,134612874
2017-01-10,27.912,28.06,27.805,27.994,90142634
2017-01-11,27.904,28.184,27.873,28.144,112528150
2017-01-12,27.94,28.04,27.783,28.03,113480408
2017-01-13,27.994,28.114,27.922,27.977,108058591
2017-01-17,27.815,28.257,27.785,28.202,135836852
2017-01-18,28.202,28.318,28.134,28.2,96064446
2017-01-19,28.064,28.224,28.057,28.152,101450462
2017-01-20,28.305,28.305,28.142,28.202,120902589
2017-01-23,28.202,28.395,28.15,28.224,82805506
2017-01-24,28.097,28.227,28.087,28.194,96129332
2017-01-25,28.298,28.696,28.267,28.645,134762088
2017-01-26,28.592,28.776,28.579,28.658,107888038
2017-01-27,28.706,28.756,28.579,28.661,85605250
2017-01-30,28.421,28.582,28.358,28.582,126554383
2017-01-31,28.473,28.529,28.348,28.522,169815434
2017-02-01,29.853,30.669,29.847,30.257,469161575
2017-02-02,30.077,30.408,30.03,30.211,136695443
2017-02-03,30.157,30.36,30.125,30.332,104277078
2017-02-06,30.345,30.671,30.292,30.627,111118486
2017-02-07,30.681,31.039,30.661,30.909,154184119
2017-02-08,30.872,31.072,30.839,31.026,91322566
2017-02-09,31.072,31.265,30.941,31.261,101825196
2017-02-10,31.271,31.381,31.171,31.188,81855569
2017-02-13,31.413,31.583,31.338,31.466,93685034
2017-02-14,31.506,31.887,31.456,31.869,131586679
2017-02-15,31.99,32.165,31.777,31.987,142485258
2017-02-16,32.027,32.075,31.827,31.95,91246364
2017-02-17,31.889,32.06,31.889,32.038,89504091
2017-02-21,32.155,32.282,32.095,32.269,92919302
2017-02-22,32.205,32.368,32.127,32.365,74549778
2017-02-23,32.428,32.448,32.173,32.22,78833473
2017-02-24,32.078,32.26,31.934,32.26,89935670
2017-02-27,32.37,32.438,32.167,32.321,81076985
2017-02-28,32.358,32.438,32.269,32.335,89601730
2017-03-01,32.548,33.082,32.478,32.999,148281878
2017-03-02,33.045,33.114,32.749,32.797,108321168
2017-03-03,32.754,33.007,32.711,32.997,84647717
2017-03-06,32.894,32.995,32.711,32.889,80259083
2017-03-07,32.821,33.039,32.757,32.933,70697381
2017-03-08,32.794,32.999,32.764,32.807,76131383
2017-03-09,32.744,32.757,32.351,32.731,87335713
2017-03-10,32.869,32.891,32.721,32.841,78326631
2017-03-13,32.847,32.911,32.764,32.857,73808326
2017-03-14,32.881,32.965,32.767,32.804,64857930
2017-03-15,32.907,33.224,32.811,33.157,108845024
2017-03-16,33.216,33.286,33.108,33.209,81477718
2017-03-17,33.282,33.282,33.019,33.042,160737655
2017-03-20,33.143,33.398,33.101,33.391,91264368
2017-03-21,33.548,33.705,32.985,33.009,167471259
2017-03-22,33.009,33.421,32.992,33.381,109558413
2017-03-23,33.344,33.415,33.192,33.262,86198547
2017-03-24,33.398,33.455,33.13,33.199,90751307
2017-03-27,32.901,33.334,32.717,33.252,94134844
2017-03-28,33.259,34,33.194,33.943,138774194
2017-03-29,33.913,34.106,33.797,34.016,118847607
2017-03-30,34.033,34.108,33.871,33.973,79230206
2017-03-31,33.923,34.053,33.757,33.908,79617079
2017-04-03,33.92,34.016,33.767,33.918,84670886
2017-04-04,33.811,34.202,33.791,34.172,82316147
2017-04-05,34.04,34.333,33.946,33.996,114456729
2017-04-06,34.058,34.113,33.859,33.908,85991003
2017-04-07,33.926,34.03,33.814,33.831,70632950
2017-04-10,33.893,33.96,33.729,33.791,70691358
2017-04-11,33.739,33.834,33.059,33.428,128704371
2017-04-12,33.421,33.555,33.284,33.471,84222470
2017-04-13,33.498,33.61,33.294,33.294,72623752
2017-04-17,33.393,33.491,33.249,33.478,66196690
2017-04-18,33.378,33.531,33.309,33.329,59583212
2017-04-19,33.491,33.521,33.155,33.206,69984633
2017-04-20,33.334,33.734,33.319,33.623,94852101
2017-04-21,33.623,33.678,33.483,33.585,70454865
2017-04-24,33.871,33.978,33.794,33.903,72523556
2017-04-25,33.968,34.205,33.958,34.116,79105197
2017-04-26,34.1,34.133,33.841,33.913,84803114
2017-04-27,33.97,34.026,33.824,33.94,60191682
2017-04-28,34.01,34.06,33.814,33.906,88376380
2017-05-01,34.248,34.75,34.217,34.6,142039827
2017-05-02,34.829,34.952,34.662,34.821,188242231
2017-05-03,34.363,34.816,34.053,34.717,193228209
2017-05-04,34.584,34.737,34.413,34.587,98908215
2017-05-05,34.644,35.167,34.644,35.162,115775840
2017-05-08,35.177,36.278,35.177,36.116,206253772
2017-05-09,36.321,36.554,36.218,36.351,165361691
2017-05-10,36.262,36.338,35.901,36.173,109221243
2017-05-11,36.133,36.513,36.098,36.486,114927380
2017-05-12,36.662,37.078,36.654,36.998,136830791
2017-05-15,36.978,37.129,36.75,36.902,109339614
2017-05-16,36.96,36.99,36.667,36.85,84367212
2017-05-17,36.408,36.633,35.482,35.611,213826163
2017-05-18,35.851,36.346,35.823,36.156,141629521
2017-05-19,36.356,36.494,36.173,36.277,113446873
2017-05-22,36.498,36.635,36.24,36.496,96763782
2017-05-23,36.712,36.712,36.338,36.458,83998980
2017-05-24,36.466,36.536,36.183,36.346,81037084
2017-05-25,36.441,36.582,36.269,36.474,81088285
2017-05-26,36.498,36.554,36.338,36.411,92365748
2017-05-30,36.366,36.602,36.344,36.426,84885217
2017-05-31,36.491,36.536,36.116,36.203,103182824
2017-06-01,36.304,36.344,36.078,36.306,69128360
2017-06-02,36.406,36.847,36.236,36.847,116888448
2017-06-05,36.579,36.606,36.376,36.484,106679839
2017-06-06,36.476,36.929,36.454,36.606,112204177
2017-06-07,36.742,36.97,36.611,36.827,88688194
2017-06-08,36.797,36.867,36.594,36.734,89220978
2017-06-09,36.782,36.782,34.61,35.308,273353264
2017-06-12,34.543,34.627,33.774,34.465,304634919
2017-06-13,34.879,34.945,34.401,34.75,143858593
2017-06-14,34.957,34.957,34.09,34.401,132717730
2017-06-15,33.968,34.244,33.705,34.202,133588679
2017-06-16,34.078,34.248,33.702,33.719,212087487
2017-06-19,34.048,34.784,34.048,34.687,136980448
2017-06-20,34.813,34.813,34.351,34.368,104998613
2017-06-21,34.491,34.622,34.273,34.574,89723512
2017-06-22,34.551,34.777,34.393,34.518,80527291
2017-06-23,34.395,34.879,34.391,34.672,149458000
2017-06-26,34.881,35.145,34.455,34.562,108344469
2017-06-27,34.368,34.644,34.038,34.066,104345610
2017-06-28,34.246,34.632,33.93,34.564,93057939
2017-06-29,34.295,34.395,33.721,34.053,132711521
2017-06-30,34.236,34.355,34.078,34.136,97057956
2017-07-03,34.335,34.435,33.916,34.01,60240455
2017-07-05,34.056,34.315,33.827,34.152,90927861
2017-07-06,33.896,34.01,33.754,33.827,101726860
2017-07-07,33.869,34.305,33.869,34.175,78978774
2017-07-10,34.157,34.592,33.98,34.381,88942908
2017-07-11,34.301,34.57,34.222,34.493,83213505
2017-07-12,34.574,34.647,34.323,34.543,104902805
2017-07-13,34.485,35.192,34.471,35.022,105822668
2017-07-14,35.069,35.395,34.918,35.324,84877710
2017-07-17,35.268,35.769,35.212,35.45,100291774
2017-07-18,35.364,35.582,35.235,35.572,75313472
2017-07-19,35.664,35.889,35.539,35.796,88225361
2017-07-20,35.906,35.964,35.595,35.632,72571319
2017-07-21,35.549,35.654,35.284,35.614,105990382
2017-07-24,35.69,36.13,35.529,36.049,90581856
2017-07-25,35.979,36.466,35.979,36.2,79446793
2017-07-26,36.348,36.484,36.277,36.376,66385779
2017-07-27,36.446,36.496,34.91,35.684,136844180
2017-07-28,35.526,35.605,35.361,35.437,72553686
2017-07-31,35.529,35.63,35.107,35.248,83175659
2017-08-01,35.338,35.603,35.175,35.564,144028100
2017-08-02,37.758,37.862,37.012,37.243,294230124
2017-08-03,37.221,37.26,36.742,36.872,112334063
2017-08-04,36.992,37.301,36.9,37.07,86581480
2017-08-07,37.224,37.672,37.134,37.644,92102418
2017-08-08,37.593,38.357,37.516,37.934,152451501
2017-08-09,37.753,38.225,37.718,38.175,109970087
2017-08-10,38.046,38.07,36.794,36.958,166671035
2017-08-11,37.26,37.738,37.137,37.474,110265597
2017-08-14,37.91,38.12,37.773,38.033,92774072
2017-08-15,38.228,38.591,38.102,38.448,123474805
2017-08-16,38.531,38.67,38.105,38.297,116092399
2017-08-17,38.198,38.24,37.558,37.564,115558178
2017-08-18,37.564,37.947,37.287,37.478,115145957
2017-08-21,37.478,37.571,36.907,37.406,110701487
2017-08-22,37.654,38.07,37.603,38.016,90646313
2017-08-23,37.85,38.185,37.803,38.066,81441884
2017-08-24,38.175,38.248,37.733,37.897,83226401
2017-08-25,37.983,38.205,37.897,38.036,107031716
2017-08-28,38.102,38.546,38.053,38.416,108000022
2017-08-29,38.095,38.823,38.07,38.77,123801079
2017-08-30,38.973,38.995,38.695,38.873,114409310
2017-08-31,38.937,39.142,38.903,39.02,112405105
2017-09-01,39.21,39.245,38.934,39.03,69661767
2017-09-05,38.963,39.078,38.205,38.564,124000835
2017-09-06,38.72,38.79,38.198,38.524,90829244
2017-09-07,38.566,38.604,38.158,38.372,92068740
2017-09-08,38.275,38.345,37.728,37.751,119461773
2017-09-11,38.192,38.556,38.043,38.424,132454458
2017-09-12,38.695,39.01,37.778,38.275,300941028
2017-09-13,38.039,38.061,37.576,37.983,188564637
2017-09-14,37.83,37.924,37.619,37.666,99350294
2017-09-15,37.713,38.302,37.597,38.041,205295870
2017-09-18,38.098,38.192,37.597,37.761,118344225
2017-09-19,37.95,38.013,37.705,37.771,86550809
2017-09-20,37.574,37.662,36.602,37.137,219374926
2017-09-21,37.075,37.075,36.348,36.496,157052726
2017-09-22,36.17,36.23,35.829,36.143,195773356
2017-09-25,35.69,36.128,35.492,35.826,186466699
2017-09-26,36.116,36.621,36.093,36.444,153927268
2017-09-27,36.594,36.814,36.53,36.697,106761517
2017-09-28,36.613,36.71,36.336,36.474,92392398
2017-09-29,36.461,36.672,36.166,36.67,110382921
2017-10-02,36.704,36.752,36.341,36.596,78516875
2017-10-03,36.642,36.902,36.618,36.754,68163567
2017-10-04,36.552,36.606,36.277,36.515,84540387
2017-10-05,36.684,36.988,36.652,36.975,89370896
2017-10-06,36.874,36.998,36.777,36.952,73066236
2017-10-09,37.078,37.289,36.998,37.085,68267014
2017-10-10,37.134,37.597,36.904,37.1,65577221
2017-10-11,37.117,37.348,37.062,37.248,70947379
2017-10-12,37.199,37.446,37.058,37.121,68844110
2017-10-13,37.289,37.424,37.214,37.351,68813401
2017-10-16,37.574,38.07,37.516,38.041,101267902
2017-10-17,38.016,38.277,37.887,38.185,79734203
2017-10-18,38.172,38.24,37.972,38.011,68320035
2017-10-19,37.294,37.374,36.887,37.119,178137118
2017-10-20,37.263,37.538,37.114,37.174,100492373
2017-10-23,37.328,37.526,37,37.159,92290753
2017-10-24,37.184,37.458,37.164,37.378,74127769
2017-10-25,37.334,37.491,36.945,37.214,89001647
2017-10-26,37.411,37.556,37.301,37.456,71162337
2017-10-27,37.902,38.927,37.765,38.805,186603662
2017-10-30,38.995,39.993,38.956,39.669,187861780
2017-10-31,39.952,40.364,39.719,40.226,151492263
2017-11-01,40.419,40.436,39.409,39.706,141367808
2017-11-02,39.889,40.094,39.328,40.003,173961930
2017-11-03,41.404,41.467,40.716,41.043,249631758
2017-11-06,41.011,41.637,40.863,41.464,146152365
2017-11-07,41.382,41.669,41.382,41.593,102281565
2017-11-08,41.561,41.937,41.484,41.937,102391655
2017-11-09,41.665,41.904,41.197,41.851,123672698
2017-11-10,41.816,41.884,41.615,41.709,105236405
2017-11-13,41.434,41.667,41.409,41.547,71017037
2017-11-14,41.326,41.429,40.88,40.916,103402438
2017-11-15,40.587,40.669,40.213,40.374,121439504
2017-11-16,40.88,41.041,40.665,40.863,98850539
2017-11-17,40.847,40.929,40.513,40.632,91651524
2017-11-20,40.662,40.728,40.493,40.589,67176499
2017-11-21,40.783,41.481,40.783,41.348,104902485
2017-11-22,41.4,41.788,41.329,41.778,107041773
2017-11-24,41.814,41.911,41.705,41.781,58738064
2017-11-27,41.801,41.808,41.395,41.571,86234829
2017-11-28,41.622,41.756,41.038,41.332,110566936
2017-11-29,41.223,41.296,39.919,40.473,173681984
2017-11-30,40.697,41.105,40.229,41.035,173745012
2017-12-01,40.582,40.993,40.243,40.85,166397830
2017-12-04,41.187,41.221,40.51,40.55,136156554
2017-12-05,40.369,40.958,40.219,40.513,114391035
2017-12-06,40.001,40.642,39.744,40.367,118929682
2017-12-07,40.361,40.699,40.334,40.433,107438491
2017-12-08,40.712,40.837,40.311,40.446,97552098
2017-12-11,40.404,41.289,40.304,41.233,143493885
2017-12-12,41.108,41.164,40.943,40.998,81210087
2017-12-13,41.192,41.444,41.071,41.138,98004310
2017-12-14,41.167,41.345,40.988,41.125,85606559
2017-12-15,41.464,41.59,41.182,41.547,168050450
2017-12-18,41.758,42.31,41.754,42.131,123064467
2017-12-19,41.796,41.886,41.571,41.675,114716756
2017-12-20,41.756,41.894,41.375,41.635,98228175
2017-12-21,41.59,42.036,41.574,41.791,87315512
2017-12-22,41.712,41.894,41.667,41.791,68428708
2017-12-26,40.787,40.945,40.523,40.731,138798056
2017-12-27,40.619,40.783,40.53,40.738,89950652
2017-12-28,40.837,41.035,40.709,40.857,68919161
2017-12-29,40.718,40.736,40.409,40.411,108650909
2018-01-02,40.635,41.144,40.419,41.135,106864793
2018-01-03,41.2,41.679,41.061,41.128,123394509
2018-01-04,41.202,41.427,41.091,41.323,93588165
2018-01-05,41.419,41.881,41.329,41.788,98812431
2018-01-08,41.635,41.937,41.537,41.645,85972873
2018-01-09,41.679,41.804,41.411,41.629,90172349
2018-01-10,41.352,41.622,41.316,41.619,100246608
2018-01-11,41.689,41.908,41.667,41.858,78114538
2018-01-12,42.074,42.35,41.947,42.283,106083733
2018-01-16,42.48,42.839,42.064,42.076,123608536
2018-01-17,42.066,42.807,41.806,42.77,143505647
2018-01-18,42.835,43.009,42.567,42.809,130194697
2018-01-19,42.654,42.884,42.36,42.619,131824613
2018-01-22,42.335,42.452,42.173,42.267,113329329
2018-01-23,42.335,42.852,42.223,42.276,136267541
2018-01-24,42.322,42.335,41.362,41.602,215152945
2018-01-25,41.669,41.776,40.721,40.865,173568886
2018-01-26,41.071,41.071,40.609,40.955,163698979
2018-01-29,40.635,40.635,39.896,40.11,211761136
2018-01-30,39.53,39.969,39.33,39.872,191390282
2018-01-31,39.846,40.229,39.754,39.984,135149025
2018-02-01,39.922,40.27,39.819,40.064,192310844
2018-02-02,39.642,39.829,38.232,38.327,360056435
2018-02-05,37.989,39.128,37.25,37.366,302531189
2018-02-06,36.975,39.092,36.774,38.932,285777760
2018-02-07,38.943,39.018,37.981,38.088,215590238
2018-02-08,38.277,38.444,37.028,37.052,226894439
2018-02-09,37.666,37.857,36.024,37.506,294444913
2018-02-12,38.001,39.295,37.768,39.01,253491369
2018-02-13,38.837,39.506,38.765,39.407,135479868
2018-02-14,39.09,40.173,39.055,40.132,168841142
2018-02-15,40.709,41.507,40.526,41.481,212351061
2018-02-16,41.33,41.917,41.184,41.345,167328475
2018-02-20,41.253,41.781,41.101,41.204,141360621
2018-02-21,41.441,41.746,41.001,41.015,155920614
2018-02-22,41.192,41.707,41.17,41.362,129101283
2018-02-23,41.639,42.118,41.609,42.084,140901305
2018-02-26,42.283,43.014,42.25,42.913,157902560
2018-02-27,42.942,43.278,42.724,42.776,162353396
2018-02-28,42.982,43.308,42.697,42.714,157573954
2018-03-01,42.812,43.103,41.4,41.963,203533193
2018-03-02,41.434,42.271,41.35,42.25,160375810
2018-03-05,42.014,42.619,41.846,42.392,118450557
2018-03-06,42.661,42.744,42.231,42.355,99212198
2018-03-07,41.947,42.165,41.784,41.97,132222260
2018-03-08,42.079,42.468,41.98,42.422,99152139
2018-03-09,42.674,43.158,42.531,43.153,134231236
2018-03-12,43.231,43.732,43.211,43.57,134322657
2018-03-13,43.779,44.002,42.976,43.151,132180838
2018-03-14,43.238,43.285,42.637,42.787,122483486
2018-03-15,42.802,43.218,42.701,42.837,94855143
2018-03-16,42.837,42.946,42.589,42.689,164340957
2018-03-19,42.514,42.551,41.639,42.034,139492903
2018-03-20,42.022,42.388,41.947,42.022,81949455
2018-03-21,41.973,41.985,41.061,41.063,154541083
2018-03-22,40.76,41.404,40.426,40.488,173041144
2018-03-23,40.374,40.741,39.553,39.553,171114395
2018-03-26,40.297,41.509,39.909,41.427,156569242
2018-03-27,41.642,41.999,40.021,40.361,170671452
2018-03-28,40.102,40.765,39.61,39.919,173782574
2018-03-29,40.239,41.18,40.015,40.233,160144569
2018-04-02,40.258,40.51,39.438,39.966,156759235
2018-04-03,40.199,40.463,39.538,40.374,126277427
2018-04-04,39.538,41.243,39.51,41.147,144325445
2018-04-05,41.382,41.774,41.261,41.434,112327422
2018-04-06,40.993,41.358,40.329,40.371,145992851
2018-04-09,40.731,41.507,40.721,40.773,121021108
2018-04-10,41.484,41.716,41.128,41.544,119176621
2018-04-11,41.299,41.699,41.167,41.348,93553263
2018-04-12,41.578,41.963,41.494,41.751,95461909
2018-04-13,41.908,42.163,41.682,41.898,104783067
2018-04-16,41.97,42.244,41.92,42.158,89994824
2018-04-17,42.312,42.906,42.292,42.741,110960489
2018-04-18,42.637,42.876,42.408,42.644,86558748
2018-04-19,41.95,42.056,41.4,41.434,145173374
2018-04-20,40.907,41.051,39.664,39.734,273136943
2018-04-23,40.003,40.021,39.345,39.623,152291227
2018-04-24,39.722,39.882,38.658,39.062,140515716
2018-04-25,38.99,39.662,38.941,39.238,118370142
2018-04-26,39.351,39.736,39.168,39.377,116622375
2018-04-27,39.322,39.404,38.514,38.922,148706026
2018-04-30,38.881,40.104,38.813,39.627,176947548
2018-05-01,39.902,40.569,39.63,40.548,223416109
2018-05-02,42.016,42.621,41.669,42.332,277508691
2018-05-03,42.173,42.559,41.826,42.41,142084546
2018-05-04,42.744,44.177,42.727,44.081,234392862
2018-05-07,44.401,44.998,44.297,44.396,177047635
2018-05-08,44.353,44.652,44.041,44.612,118456451
2018-05-09,44.73,44.931,44.411,44.922,96804659
2018-05-10,45.016,45.645,44.994,45.564,116731952
2018-05-11,45.608,45.747,45.121,45.394,108900589
2018-05-14,45.495,45.618,45.216,45.286,86326936
2018-05-15,44.956,45.028,44.556,44.873,98443272
2018-05-16,44.788,45.364,44.77,45.294,79697443
2018-05-17,45.249,45.473,44.856,45.008,71849317
2018-05-18,45.058,45.204,44.802,44.844,76019252
2018-05-21,45.249,45.554,44.988,45.163,76447416
2018-05-22,45.344,45.465,44.956,45.051,63318625
2018-05-23,44.853,45.372,44.712,45.339,83334157
2018-05-24,45.438,45.455,44.82,45.286,96527254
2018-05-25,45.306,45.648,45.166,45.392,72542852
2018-05-29,45.155,45.434,44.978,45.224,93536378
2018-05-30,45.184,45.249,44.956,45.131,77651248
2018-05-31,45.066,45.306,44.805,44.978,114179280
2018-06-01,45.246,45.797,45.192,45.791,97393623
2018-06-04,46.129,46.555,46.059,46.175,109124749
2018-06-05,46.468,46.682,46.296,46.528,89597377
2018-06-06,46.607,46.716,46.196,46.692,86970259
2018-06-07,46.731,46.746,46.289,46.565,88688423
2018-06-08,46.018,46.214,45.678,46.145,110747629
2018-06-11,46.059,46.206,45.784,46.029,76063837
2018-06-12,46.069,46.355,46.013,46.276,70258575
2018-06-13,46.309,46.423,45.839,45.904,89898295
2018-06-14,46.109,46.115,45.787,45.928,89780635
2018-06-15,45.74,45.771,45.314,45.455,256416779
2018-06-18,45.219,45.542,45.061,45.432,76796733
2018-06-19,44.563,44.848,44.157,44.695,139504154
2018-06-20,44.853,45.061,44.705,44.888,85703449
2018-06-21,45.074,45.336,44.516,44.642,106821973
2018-06-22,44.8,44.808,44.456,44.511,113006248
2018-06-25,44.145,44.511,43.499,43.847,131546654
2018-06-26,44.048,44.896,43.939,44.391,102074545
2018-06-27,44.586,45.081,44.294,44.324,105049754
2018-06-28,44.31,44.82,44.239,44.652,72145136
2018-06-29,44.839,45.058,44.028,44.556,94465296
2018-07-02,44.244,45.086,44.15,45.056,73666164
2018-07-03,45.202,45.236,44.177,44.267,57976263
2018-07-05,44.592,44.868,44.353,44.628,68983575
2018-07-06,44.632,45.359,44.579,45.242,72643739
2018-07-09,45.61,45.899,45.562,45.874,82080386
2018-07-10,45.907,46.042,45.777,45.817,66220359
2018-07-11,45.372,45.68,45.157,45.219,78236729
2018-07-12,45.618,46.075,45.564,45.986,74953200
2018-07-13,45.998,46.177,45.953,46.055,52014392
2018-07-16,46.102,46.365,45.834,45.956,62497709
2018-07-17,45.672,46.185,45.537,46.085,64539319
2018-07-18,46.162,46.167,45.715,45.829,68107504
2018-07-19,45.658,46.341,45.658,46.187,84282799
2018-07-20,46.162,46.312,45.774,46.082,86024769
2018-07-23,45.899,46.204,45.625,46.125,66428988
2018-07-24,46.315,46.614,46.226,46.453,77681794
2018-07-25,46.468,46.899,46.312,46.891,69906862
2018-07-26,46.843,47.169,46.603,46.749,79252493
2018-07-27,46.932,46.982,45.757,45.973,99809353
2018-07-30,46.191,46.257,45.507,45.71,87368745
2018-07-31,45.804,46.245,45.571,45.801,163578179
2018-08-01,47.932,48.562,47.489,48.504,282243915
2018-08-02,48.28,50.158,48.227,49.919,259262045
2018-08-03,49.83,50.244,49.459,50.063,138959662
2018-08-06,50.066,50.366,49.84,50.325,105631631
2018-08-07,50.384,50.424,49.767,49.849,106304671
2018-08-08,49.596,50.021,49.227,49.883,93583789
2018-08-09,49.891,50.491,49.871,50.278,97601843
2018-08-10,50.089,50.504,49.919,50.13,101891701
2018-08-13,50.17,50.953,50.17,50.446,107189637
2018-08-14,50.759,50.859,50.305,50.665,85897878
2018-08-15,50.534,50.903,50.322,50.782,119264864
2018-08-16,51.148,51.643,51.08,51.525,117993046
2018-08-17,51.555,52.642,51.488,52.552,146669676
2018-08-20,52.678,52.942,51.958,52.041,125392690
2018-08-21,52.368,52.463,51.694,51.941,108302789
2018-08-22,51.714,52.261,51.65,51.943,78736085
2018-08-23,51.846,52.43,51.834,52.048,78177562
2018-08-24,52.321,52.393,51.958,52.213,76493109
2018-08-27,52.453,52.838,52.254,52.639,84975087
2018-08-28,52.9,53.268,52.881,53.066,94297037
2018-08-29,53.173,53.982,52.995,53.856,112836358
2018-08-30,53.922,55.138,53.717,54.353,202009060
2018-08-31,54.71,55.283,54.583,54.982,179430489
2018-09-04,55.175,55.354,54.74,55.163,113396616
2018-09-05,55.313,55.476,54.37,54.798,138000254
2018-09-06,54.64,54.914,53.455,53.886,141962347
2018-09-07,53.588,54.437,53.31,53.455,155748040
2018-09-10,53.37,53.588,52.289,52.736,163600236
2018-09-11,52.656,54.184,52.311,54.072,148002987
2018-09-12,54.333,54.349,53.099,53.4,204016635
2018-09-13,53.989,55.161,53.758,54.686,172666647
2018-09-14,54.529,54.79,53.746,54.069,132478779
2018-09-17,53.657,53.849,52.479,52.625,153989851
2018-09-18,52.605,53.588,52.448,52.714,130708591
2018-09-19,52.778,53.047,52.003,52.746,112294130
2018-09-20,53.196,53.687,52.934,53.143,110161840
2018-09-21,53.328,53.47,52.485,52.572,398466716
2018-09-24,52.373,53.445,52.329,53.33,114651990
2018-09-25,53.076,53.819,53.066,53.667,101656455
2018-09-26,53.382,54.046,53.079,53.24,99297974
2018-09-27,54.064,54.693,53.994,54.336,124951908
2018-09-28,54.296,54.549,54.114,54.527,94928798
2018-10-01,55.062,55.413,54.67,54.891,97708589
2018-10-02,54.888,55.554,54.74,55.38,102624356
2018-10-03,55.567,56.394,55.503,56.056,118632413
2018-10-04,55.743,56.124,54.766,55.072,132655608
2018-10-05,55.064,55.175,53.278,54.182,139024921
2018-10-08,53.672,54.299,53.186,54.052,122810239
2018-10-09,54.019,54.894,53.677,54.798,111330307
2018-10-10,54.459,54.67,52.187,52.261,173843150
2018-10-11,51.814,53.018,51.288,51.796,219937846
2018-10-12,53.24,53.834,52.378,53.647,167000877
2018-10-15,53.422,53.584,52.479,52.502,127476428
2018-10-16,52.884,53.859,52.358,53.657,120823174
2018-10-17,53.692,53.775,52.981,53.43,94746778
2018-10-18,52.619,53.073,51.448,52.18,134888401
2018-10-19,52.668,53.445,52.517,52.974,136947710
2018-10-22,53.086,53.949,52.886,53.295,119200773
2018-10-23,52.132,53.922,51.859,53.796,160500973
2018-10-24,53.766,54.166,51.819,51.953,169432379
2018-10-25,52.585,53.475,52.356,53.089,123604485
2018-10-26,52.15,53.183,51.369,52.248,195652221
2018-10-29,52.944,53.063,49.78,51.268,190175531
2018-10-30,51.002,51.973,50.546,51.522,151774326
2018-10-31,52.388,53.248,52.327,52.866,158808049
2018-11-01,52.91,53.707,52.37,53.675,241461109
2018-11-02,50.616,51.605,49.621,50.119,378105543
2018-11-05,49.349,49.369,47.87,48.695,273921149
2018-11-06,48.773,49.449,48.721,49.217,131996843
2018-11-07,49.751,50.736,49.307,50.71,138378958
2018-11-08,50.895,50.929,50.116,50.534,104637580
2018-11-09,49.82,49.933,49.021,49.563,141781359
2018-11-12,48.236,48.442,46.972,47.065,210967694
2018-11-13,46.445,47.795,46.401,46.595,193422997
2018-11-14,46.999,47.139,45.068,45.276,250844000
2018-11-15,45.662,46.531,45.302,46.391,191755672
2018-11-16,46.175,47.261,45.926,46.908,152353372
2018-11-19,46.055,46.224,44.839,45.051,172951220
2018-11-20,43.235,43.989,42.539,42.898,279823833
2018-11-21,43.562,43.692,42.797,42.852,128407873
2018-11-23,42.4,42.807,41.714,41.758,97464452
2018-11-26,42.233,42.402,41.269,42.32,185648545
2018-11-27,41.571,42.358,41.419,42.233,170750197
2018-11-28,42.839,43.945,42.398,43.857,190038321
2018-11-29,44.272,44.304,43.072,43.519,172328735
2018-11-30,43.697,43.707,42.91,43.285,163093686
2018-12-03,44.71,44.827,43.925,44.798,168318635
2018-12-04,43.859,44.21,42.729,42.832,170572403
2018-12-06,41.632,42.36,41.309,42.345,177809335
2018-12-07,42.054,42.288,40.793,40.84,174439583
2018-12-10,39.995,41.226,39.591,41.108,255898085
2018-12-11,41.607,41.639,40.48,40.875,195068018
2018-12-12,41.303,41.669,40.968,40.988,146987626
2018-12-13,41.326,41.828,41.095,41.437,131599549
2018-12-14,40.963,40.983,40.06,40.11,167929622
2018-12-17,40.102,40.805,39.446,39.736,182716860
2018-12-18,40.084,40.605,39.844,40.255,139618554
2018-12-19,40.239,40.585,38.561,38.995,202352414
2018-12-20,38.883,39.292,37.646,38.011,267231132
2018-12-21,38.019,38.335,36.269,36.533,395008656
2018-12-24,35.909,36.732,35.532,35.591,153347567
2018-12-26,35.945,38.108,35.564,38.095,241691590
2018-12-27,37.773,37.996,36.378,37.847,219142890
2018-12-28,38.175,38.418,37.461,37.867,174479982
2018-12-31,38.421,38.628,37.924,38.235,144412360
2019-01-02,37.546,38.501,37.381,38.277,152813314
2019-01-03,34.9,35.318,34.418,34.465,376722960
2019-01-04,35.032,36.007,34.856,35.935,241792775
